"transaction_id","transaction_date","amount","currency_code","currency_symbol","description","category_id","category_name","is_expense","is_cancelled","is_refund","original_transaction_id","signed_amount","created_at","updated_at"
"355","19/8/2024 21:44:00","17330.25","KZT","₸","Оплата заказа Фриланс Кафе аэропорт #344","17","Фриланс","f","f","f",,"17330.25","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"356","19/5/2024 13:33:00","95444.68","RUB","₽","Оплата Зарплата Кафе возле дома #345","16","Зарплата","f","f","f",,"95444.68","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"357","27/8/2024 04:50:00","568.58","TJS","ЅМ","Расход Местные продукты Офис аэропорт #346","26","Местные продукты","t","f","f",,"-568.58","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"358","4/2/2024 18:04:00","1993.47","RUB","₽","Оплата заказа Коммунальные услуги Кафе улица #347","12","Коммунальные услуги","t","f","f",,"-1993.47","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"359","11/1/2024 21:03:00","2649.46","TJS","ЅМ","Заказ Машина Приложение аэропорт #348","6","Машина","t","f","f",,"-2649.46","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"360","10/3/2024 03:24:00","13352.6","TJS","ЅМ","Расход Книги Приложение на рынке #349","22","Книги","t","f","f",,"-13352.6","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"362","4/6/2025 06:20:00","6.11","KZT","₸","Оплата Такси Кафе возле дома #351","4","Такси","t","f","f",,"-6.11","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"363","23/9/2024 16:02:00","125372.73","TJS","ЅМ","Заказ Подарки Филиал на рынке #352","18","Подарки","f","f","f",,"125372.73","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"364","11/8/2024 17:38:00","132.74","RUB","₽","Оплата заказа Кафе и рестораны Сайт онлайн #353","2","Кафе и рестораны","t","f","f",,"-132.74","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"365","8/4/2024 01:05:00","1673.52","RUB","₽","Приобретение Связь и интернет Супермаркет на рынке #354","13","Связь и интернет","t","f","f",,"-1673.52","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"366","5/7/2025 01:24:00","14213.28","TJS","ЅМ","Расход Образование Онлайн возле дома #355","14","Образование","t","f","f",,"-14213.28","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"367","9/12/2023 14:17:00","37782.61","TJS","ЅМ","Приобретение Коммунальные услуги Магазин онлайн #356","12","Коммунальные услуги","t","f","f",,"-37782.61","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"368","19/6/2024 09:30:00","10060.79","TJS","ЅМ","Приобретение Фитнес Сайт вокзал #357","21","Фитнес","t","f","f",,"-10060.79","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"369","16/8/2024 21:24:00","1173.51","RUB","₽","Приобретение Образование Магазин онлайн #358","14","Образование","t","f","f",,"-1173.51","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"370","31/8/2025 13:15:00","900.44","RUB","₽","Расход Красота и здоровье Аптека возле дома #359","11","Красота и здоровье","t","f","f",,"-900.44","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"371","2/1/2024 11:53:00","42.97","RUB","₽","Оплата заказа Местные продукты Сайт в центре #360","26","Местные продукты","t","f","f",,"-42.97","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"372","31/1/2024 10:18:00","2831.73","RUB","₽","Оплата Одежда и обувь Филиал вокзал #361","8","Одежда и обувь","t","f","f",,"-2831.73","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"373","25/9/2024 13:26:00","10787.59","TJS","ЅМ","Покупка Образование Онлайн онлайн #362","14","Образование","t","f","f",,"-10787.59","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"375","18/2/2025 01:06:00","90930.63","USD","$","Оплата заказа Развлечения Аптека в центре #364","10","Развлечения","t","f","f",,"-90930.63","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"376","12/8/2025 14:32:00","55.14","RUB","₽","Покупка Сувениры Ресторан вокзал #365","27","Сувениры","t","f","f",,"-55.14","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"377","2/7/2025 14:01:00","18224.13","TJS","ЅМ","Покупка Аренда жилья Филиал онлайн #366","24","Аренда жилья","t","f","f",,"-18224.13","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"378","12/4/2024 03:45:00","61.71","RUB","₽","Оплата заказа Транспорт Сайт вокзал #367","3","Транспорт","t","f","f",,"-61.71","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"379","18/5/2024 16:22:00","122883.93","RUB","₽","Оплата Зарплата Филиал на рынке #368","16","Зарплата","f","f","f",,"122883.93","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"380","29/9/2024 22:00:00","723.67","TJS","ЅМ","Оплата заказа Продукты питания Онлайн улица #369","1","Продукты питания","t","f","f",,"-723.67","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"381","7/12/2023 08:38:00","496.02","RUB","₽","Оплата заказа Машина Ресторан вокзал #370","6","Машина","t","f","f",,"-496.02","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"382","30/4/2025 07:43:00","8446.86","RUB","₽","Оплата заказа Путешествия Онлайн вокзал #371","15","Путешествия","t","f","f",,"-8446.86","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"383","27/6/2024 01:52:00","490.66","TJS","ЅМ","Оплата заказа Такси Офис возле дома #372","4","Такси","t","f","f",,"-490.66","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"384","6/6/2025 05:29:00","18597.42","RUB","₽","Заказ Подарки Кафе в ТЦ #373","18","Подарки","f","f","f",,"18597.42","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"385","9/9/2025 00:42:00","2775.27","RUB","₽","Оплата заказа Онлайн-курсы Аптека возле дома #374","23","Онлайн-курсы","t","f","f",,"-2775.27","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"386","24/8/2024 22:50:00","351025.72","EUR","€","Приобретение Онлайн-курсы Аптека в ТЦ #375","23","Онлайн-курсы","t","f","f",,"-351025.72","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"387","22/7/2024 18:55:00","1015.6","RUB","₽","Оплата Развлечения Кафе в ТЦ #376","10","Развлечения","t","f","f",,"-1015.6","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"388","17/7/2024 12:14:00","1634.03","RUB","₽","Приобретение Фитнес Онлайн онлайн #377","21","Фитнес","t","f","f",,"-1634.03","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"389","15/11/2025 21:30:00","247313.63","RUB","₽","Оплата Зарплата Супермаркет вокзал #378","16","Зарплата","f","f","f",,"247313.63","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"390","5/12/2025 07:02:00","7417.29","TJS","ЅМ","Приобретение Аренда жилья Офис онлайн #379","24","Аренда жилья","t","f","f",,"-7417.29","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"391","30/3/2025 15:03:00","30.06","RUB","₽","Приобретение Транспорт Филиал на рынке #380","3","Транспорт","t","f","f",,"-30.06","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"392","10/12/2024 12:25:00","416.81","RUB","₽","Заказ Такси (Таджикистан) Ресторан в центре #381","25","Такси (Таджикистан)","t","f","f",,"-416.81","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"393","3/10/2025 13:34:00","23993.57","TJS","ЅМ","Оплата Одежда и обувь Ресторан на рынке #382","8","Одежда и обувь","t","f","f",,"-23993.57","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"394","31/10/2025 15:21:00","524.73","RUB","₽","Расход Такси (Таджикистан) Офис в центре #383","25","Такси (Таджикистан)","t","f","f",,"-524.73","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"395","8/1/2024 11:21:00","3064.3","RUB","₽","Покупка Коммунальные услуги Филиал на рынке #384","12","Коммунальные услуги","t","f","f",,"-3064.3","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"396","15/7/2024 00:33:00","779.01","RUB","₽","Приобретение Образование Супермаркет улица #385","14","Образование","t","f","f",,"-779.01","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"397","25/9/2024 13:19:00","4868.32","RUB","₽","Оплата заказа Подарки Супермаркет улица #386","18","Подарки","f","f","f",,"4868.32","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"398","23/6/2025 18:51:00","53094.02","USD","$","Расход Такси (Таджикистан) Супермаркет в ТЦ #387","25","Такси (Таджикистан)","t","f","f",,"-53094.02","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"399","15/3/2025 04:35:00","4171.58","RUB","₽","Покупка Электроника Сайт улица #388","9","Электроника","t","f","f",,"-4171.58","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"400","5/6/2024 05:35:00","60.16","RUB","₽","Покупка Покупки Ресторан вокзал #389","7","Покупки","t","f","f",,"-60.16","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"401","25/9/2024 19:48:00","1816.03","RUB","₽","Оплата Книги Офис улица #390","22","Книги","t","f","f",,"-1816.03","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"402","10/8/2024 10:07:00","385.06","TJS","ЅМ","Оплата заказа Общественный транспорт Ресторан вокзал #391","5","Общественный транспорт","t","f","f",,"-385.06","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"403","19/5/2025 17:39:00","259210.36","RUB","₽","Оплата заказа Зарплата Приложение аэропорт #392","16","Зарплата","f","t","f",,"0","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"404","5/5/2024 19:23:00","52663.96","RUB","₽","Оплата заказа Фриланс Магазин в ТЦ #393","17","Фриланс","f","f","f",,"52663.96","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"405","30/8/2025 07:59:00","3442.1","RUB","₽","Заказ Связь и интернет Онлайн возле дома #394","13","Связь и интернет","t","f","f",,"-3442.1","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"406","2/1/2025 10:35:00","698.1","TJS","ЅМ","Оплата заказа Кафе и рестораны Приложение в ТЦ #395","2","Кафе и рестораны","t","f","f",,"-698.1","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"407","27/12/2023 02:36:00","258.76","TJS","ЅМ","Оплата заказа Транспорт Филиал онлайн #396","3","Транспорт","t","f","f",,"-258.76","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"408","5/6/2024 14:19:00","464.12","TJS","ЅМ","Приобретение Покупки Сайт аэропорт #397","7","Покупки","t","f","f",,"-464.12","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"409","18/4/2024 08:00:00","1173.1","TJS","ЅМ","Расход Сувениры Филиал на рынке #398","27","Сувениры","t","f","f",,"-1173.1","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"410","25/7/2025 04:57:00","5469.09","TJS","ЅМ","Оплата Такси (Таджикистан) Магазин на рынке #399","25","Такси (Таджикистан)","t","f","f",,"-5469.09","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"411","17/9/2024 04:46:00","3452.09","RUB","₽","Приобретение Связь и интернет Супермаркет на рынке #400","13","Связь и интернет","t","f","t",,"-3452.09","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"412","20/2/2025 08:12:00","7611.34","TJS","ЅМ","Приобретение Развлечения Супермаркет возле дома #401","10","Развлечения","t","f","f",,"-7611.34","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"413","4/9/2025 11:37:00","4064.47","EUR","€","Оплата заказа Такси Онлайн вокзал #402","4","Такси","t","f","f",,"-4064.47","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"414","18/4/2025 05:18:00","2061.26","RUB","₽","Заказ Аренда жилья Ресторан улица #403","24","Аренда жилья","t","t","f",,"0","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"415","29/7/2024 21:29:00","1689202.97","TJS","ЅМ","Расход Зарплата Офис улица #404","16","Зарплата","f","f","f",,"1689202.97","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"416","17/3/2025 18:30:00","9060.54","RUB","₽","Оплата Подарки Сайт вокзал #405","18","Подарки","f","f","f",,"9060.54","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
